1459637113.981000, /muse/elements/theta_session_score, 0.4084507, 0.7111111, 0.1682243, 0.47368422
1459637113.982000, /muse/eeg, 845.5199, 810.9753, 847.16486, 835.65
1459637113.982000, /muse/eeg, 847.16486, 810.9753, 848.8099, 830.7151
1459637113.982000, /muse/eeg, 847.16486, 812.6203, 848.8099, 829.07007
1459637113.982000, /muse/eeg, 847.16486, 814.26526, 848.8099, 832.36005
1459637113.982000, /muse/eeg, 847.16486, 812.6203, 840.58496, 832.36005
1459637113.982000, /muse/eeg, 850.45483, 812.6203, 838.94, 835.65
1459637113.982000, /muse/eeg, 843.87494, 807.68536, 840.58496, 832.36005
1459637113.982000, /muse/eeg, 840.58496, 807.68536, 845.5199, 829.07007
1459637113.982000, /muse/eeg, 840.58496, 809.3303, 840.58496, 829.07007
1459637113.982000, /muse/eeg, 835.65, 812.6203, 832.36005, 820.8452
1459637113.982000, /muse/eeg, 830.7151, 815.9103, 832.36005, 815.9103
1459637113.982000, /muse/acc, 136.71896, 968.7515, 210.93784
1459637114.012000, /muse/acc, 136.71896, 976.564, 210.93784
1459637114.012000, /muse/drlref, 1638709.6, 1645161.2
1459637114.044000, /muse/acc, 136.71896, 972.6578, 210.93784
1459637114.045000, /muse/acc, 136.71896, 976.564, 210.93784
1459637114.080000, /muse/eeg, 827.4251, 810.9753, 837.295, 810.9753
1459637114.080000, /muse/eeg/quantization, 1, 1, 1, 1
1459637114.080000, /muse/eeg, 835.65, 809.3303, 848.8099, 820.8452
1459637114.081000, /muse/eeg, 837.295, 814.26526, 850.45483, 819.2002
1459637114.081000, /muse/eeg, 838.94, 815.9103, 848.8099, 822.4902
1459637114.081000, /muse/eeg, 840.58496, 814.26526, 842.2299, 824.13513
1459637114.081000, /muse/eeg, 847.16486, 815.9103, 845.5199, 830.7151
1459637114.081000, /muse/eeg, 847.16486, 815.9103, 843.87494, 830.7151
1459637114.081000, /muse/eeg, 843.87494, 814.26526, 838.94, 827.4251
1459637114.081000, /muse/eeg, 845.5199, 820.8452, 835.65, 830.7151
1459637114.081000, /muse/eeg, 845.5199, 817.55524, 834.005, 829.07007
1459637114.081000, /muse/eeg, 848.8099, 820.8452, 838.94, 830.7151
1459637114.081000, /muse/elements/alpha_relative, 0.36339667, 0.1529554, 0.16479932, 0.06404708
1459637114.081000, /muse/elements/beta_relative, 0.1270638, 0.02766801, 0.2956372, 0.047593944
1459637114.081000, /muse/elements/delta_relative, 0.28971618, 0.5063277, 0.15460634, 0.7377759
1459637114.082000, /muse/elements/gamma_relative, 0.05844755, 0.01807351, 0.25530303, 0.021809004
1459637114.082000, /muse/elements/theta_relative, 0.16137582, 0.29497537, 0.12965414, 0.12877402
1459637114.082000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1459637114.082000, /muse/elements/is_good, 1, 1, 1, 1
1459637114.082000, /muse/elements/blink, 0
1459637114.082000, /muse/elements/jaw_clench, 0
1459637114.082000, /muse/elements/touching_forehead, 1
1459637114.082000, /muse/elements/experimental/concentration, 0.54891515
1459637114.082000, /muse/elements/experimental/mellow, 0.4206964
1459637114.082000, /muse/elements/raw_fft0, 6.579388, 11.64843, 12.069963, 9.207941, 11.214819, 9.8043165, 7.0708055, -0.066317655, 1.5337511, -0.5448785, 6.350894, 4.6837306, 0.436063, -0.9883745, -1.4366399, -2.1546347, -4.9988313, -9.634467, -7.290713, -6.2396708, -6.7587466, -5.5301223, -6.242995, -7.090664, -6.9848228, -6.1271844, -6.4906125, -4.8879614, -11.490661, -8.138215, -7.3594394, -8.171705, -9.262247, -2.6094344, -3.8453474, -7.3759766, -7.181163, -10.728655, -15.314477, -17.164642, -12.0304, -7.2769527, -8.98682, -11.828727, -14.170606, -7.0729356, -6.9864407, -8.833877, -12.267423, -11.65274, -8.110753, -8.08851, -12.831936, -15.375114, -11.684276, -8.82799, -16.798286, -13.563515, -11.445302, -13.6455765, -16.376787, -12.926744, -14.993605, -14.990537, -14.967567, -20.810839, -20.871838, -19.059929, -18.403702, -9.089362, -11.325685, -26.841686, -25.63727, -19.48923, -17.1259, -16.250103, -16.578491, -16.559305, -15.099101, -8.421683, -11.875248, -15.721745, -10.113617, -11.932101, -16.38032, -17.009867, -17.394714, -14.290489, -10.186156, -13.307966, -17.67827, -11.9494705, -14.633791, -14.064168, -13.528482, -10.262731, -12.269388, -11.685701, -15.618396, -19.859077, -21.854681, -22.56454, -16.318775, -14.687267, -13.8950615, -17.081478, -18.030514, -19.924873, -23.17902, -17.982704, -18.866375, -18.983915, -17.183943, -18.468767, -20.794687, -25.0807, -17.872047, -13.820322, -15.294205, -15.590586, -20.175205, -23.567877, -23.607182, -27.921125, -25.418604, -21.831629, -20.424948, -25.347317, -28.028675
